schema_ver,record_id,seq,epoch_utc,iso8601_local,raw_rtd_ohms,raw_temp_c,cal_temp_c,flags,node_id
2,121586,121586,1768297945,2026-01-13T03:52:25.004-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121587,121587,1768297946,2026-01-13T03:52:26.064-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121588,121588,1768297947,2026-01-13T03:52:27.124-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121589,121589,1768297948,2026-01-13T03:52:28.184-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121590,121590,1768297949,2026-01-13T03:52:29.244-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121591,121591,1768297950,2026-01-13T03:52:30.304-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121592,121592,1768297951,2026-01-13T03:52:31.364-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121593,121593,1768297952,2026-01-13T03:52:32.424-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121594,121594,1768297953,2026-01-13T03:52:33.484-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121595,121595,1768297954,2026-01-13T03:52:34.544-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121596,121596,1768297955,2026-01-13T03:52:35.604-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121597,121597,1768297956,2026-01-13T03:52:36.664-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121598,121598,1768297957,2026-01-13T03:52:37.724-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121599,121599,1768297958,2026-01-13T03:52:38.784-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121600,121600,1768297959,2026-01-13T03:52:39.844-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121601,121601,1768297960,2026-01-13T03:52:40.904-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121602,121602,1768297961,2026-01-13T03:52:41.964-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121603,121603,1768297963,2026-01-13T03:52:43.024-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121604,121604,1768297964,2026-01-13T03:52:44.084-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121605,121605,1768297965,2026-01-13T03:52:45.144-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121606,121606,1768297966,2026-01-13T03:52:46.204-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121607,121607,1768297967,2026-01-13T03:52:47.264-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121608,121608,1768297968,2026-01-13T03:52:48.324-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121609,121609,1768297969,2026-01-13T03:52:49.384-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121610,121610,1768297970,2026-01-13T03:52:50.444-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121611,121611,1768297971,2026-01-13T03:52:51.504-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121612,121612,1768297972,2026-01-13T03:52:52.564-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121613,121613,1768297973,2026-01-13T03:52:53.624-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121614,121614,1768297974,2026-01-13T03:52:54.684-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121615,121615,1768297975,2026-01-13T03:52:55.744-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121616,121616,1768297976,2026-01-13T03:52:56.804-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121617,121617,1768297977,2026-01-13T03:52:57.864-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121618,121618,1768297978,2026-01-13T03:52:58.924-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121619,121619,1768297979,2026-01-13T03:52:59.984-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121620,121620,1768297981,2026-01-13T03:53:01.044-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121621,121621,1768297982,2026-01-13T03:53:02.104-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121622,121622,1768297983,2026-01-13T03:53:03.164-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121623,121623,1768297984,2026-01-13T03:53:04.224-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121624,121624,1768297985,2026-01-13T03:53:05.284-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121625,121625,1768297986,2026-01-13T03:53:06.344-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121626,121626,1768297987,2026-01-13T03:53:07.404-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121627,121627,1768297988,2026-01-13T03:53:08.464-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121628,121628,1768297989,2026-01-13T03:53:09.524-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121629,121629,1768297990,2026-01-13T03:53:10.584-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121630,121630,1768297991,2026-01-13T03:53:11.644-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121631,121631,1768297992,2026-01-13T03:53:12.704-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121632,121632,1768297993,2026-01-13T03:53:13.764-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121633,121633,1768297994,2026-01-13T03:53:14.824-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121634,121634,1768297995,2026-01-13T03:53:15.884-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121635,121635,1768297996,2026-01-13T03:53:16.944-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121636,121636,1768297998,2026-01-13T03:53:18.004-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121637,121637,1768297999,2026-01-13T03:53:19.064-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121638,121638,1768298000,2026-01-13T03:53:20.124-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121639,121639,1768298001,2026-01-13T03:53:21.184-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121640,121640,1768298002,2026-01-13T03:53:22.244-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121641,121641,1768298003,2026-01-13T03:53:23.304-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121642,121642,1768298004,2026-01-13T03:53:24.364-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121643,121643,1768298005,2026-01-13T03:53:25.424-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121644,121644,1768298006,2026-01-13T03:53:26.484-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121645,121645,1768298007,2026-01-13T03:53:27.544-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121646,121646,1768298008,2026-01-13T03:53:28.604-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121647,121647,1768298009,2026-01-13T03:53:29.664-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121648,121648,1768298010,2026-01-13T03:53:30.724-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121649,121649,1768298011,2026-01-13T03:53:31.784-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121650,121650,1768298012,2026-01-13T03:53:32.844-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121651,121651,1768298013,2026-01-13T03:53:33.904-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121652,121652,1768298014,2026-01-13T03:53:34.964-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121653,121653,1768298016,2026-01-13T03:53:36.024-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121654,121654,1768298017,2026-01-13T03:53:37.084-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121655,121655,1768298018,2026-01-13T03:53:38.144-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121656,121656,1768298019,2026-01-13T03:53:39.204-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121657,121657,1768298020,2026-01-13T03:53:40.264-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121658,121658,1768298021,2026-01-13T03:53:41.324-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121659,121659,1768298022,2026-01-13T03:53:42.384-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121660,121660,1768298023,2026-01-13T03:53:43.444-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121661,121661,1768298024,2026-01-13T03:53:44.504-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121662,121662,1768298025,2026-01-13T03:53:45.564-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121663,121663,1768298026,2026-01-13T03:53:46.624-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121664,121664,1768298027,2026-01-13T03:53:47.684-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121665,121665,1768298028,2026-01-13T03:53:48.744-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121666,121666,1768298029,2026-01-13T03:53:49.804-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121667,121667,1768298030,2026-01-13T03:53:50.864-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121668,121668,1768298031,2026-01-13T03:53:51.924-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121669,121669,1768298032,2026-01-13T03:53:52.984-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121670,121670,1768298034,2026-01-13T03:53:54.044-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121671,121671,1768298035,2026-01-13T03:53:55.104-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121672,121672,1768298036,2026-01-13T03:53:56.164-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121673,121673,1768298037,2026-01-13T03:53:57.224-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121674,121674,1768298038,2026-01-13T03:53:58.284-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121675,121675,1768298039,2026-01-13T03:53:59.344-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121676,121676,1768298040,2026-01-13T03:54:00.404-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121677,121677,1768298041,2026-01-13T03:54:01.464-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121678,121678,1768298042,2026-01-13T03:54:02.524-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121679,121679,1768298043,2026-01-13T03:54:03.584-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121680,121680,1768298044,2026-01-13T03:54:04.644-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121681,121681,1768298045,2026-01-13T03:54:05.704-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121682,121682,1768298046,2026-01-13T03:54:06.764-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121683,121683,1768298047,2026-01-13T03:54:07.824-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121684,121684,1768298048,2026-01-13T03:54:08.884-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121685,121685,1768298049,2026-01-13T03:54:09.944-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121686,121686,1768298051,2026-01-13T03:54:11.004-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121687,121687,1768298052,2026-01-13T03:54:12.064-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121688,121688,1768298053,2026-01-13T03:54:13.124-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121689,121689,1768298054,2026-01-13T03:54:14.184-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121690,121690,1768298055,2026-01-13T03:54:15.244-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121691,121691,1768298056,2026-01-13T03:54:16.304-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121692,121692,1768298057,2026-01-13T03:54:17.364-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121693,121693,1768298058,2026-01-13T03:54:18.424-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121694,121694,1768298059,2026-01-13T03:54:19.484-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121695,121695,1768298060,2026-01-13T03:54:20.544-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121696,121696,1768298061,2026-01-13T03:54:21.604-06:00,108.261,21.208,21.208,0x0001,98:A3:16:12:57:B0
2,121697,121697,1768298062,2026-01-13T03:54:22.664-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121698,121698,1768298063,2026-01-13T03:54:23.724-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121699,121699,1768298064,2026-01-13T03:54:24.784-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121700,121700,1768298065,2026-01-13T03:54:25.844-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121701,121701,1768298066,2026-01-13T03:54:26.904-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121702,121702,1768298067,2026-01-13T03:54:27.964-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121703,121703,1768298069,2026-01-13T03:54:29.024-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121704,121704,1768298070,2026-01-13T03:54:30.084-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121705,121705,1768298071,2026-01-13T03:54:31.144-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121706,121706,1768298072,2026-01-13T03:54:32.204-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121707,121707,1768298073,2026-01-13T03:54:33.264-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121708,121708,1768298074,2026-01-13T03:54:34.324-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121709,121709,1768298075,2026-01-13T03:54:35.384-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121710,121710,1768298076,2026-01-13T03:54:36.444-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121711,121711,1768298077,2026-01-13T03:54:37.504-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121712,121712,1768298078,2026-01-13T03:54:38.564-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121713,121713,1768298079,2026-01-13T03:54:39.624-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121714,121714,1768298080,2026-01-13T03:54:40.684-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121715,121715,1768298081,2026-01-13T03:54:41.744-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121716,121716,1768298082,2026-01-13T03:54:42.804-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121717,121717,1768298083,2026-01-13T03:54:43.864-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121718,121718,1768298084,2026-01-13T03:54:44.924-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121719,121719,1768298085,2026-01-13T03:54:45.984-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121720,121720,1768298087,2026-01-13T03:54:47.044-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121721,121721,1768298088,2026-01-13T03:54:48.104-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121722,121722,1768298089,2026-01-13T03:54:49.164-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121723,121723,1768298090,2026-01-13T03:54:50.224-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121724,121724,1768298091,2026-01-13T03:54:51.284-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121725,121725,1768298092,2026-01-13T03:54:52.344-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121726,121726,1768298093,2026-01-13T03:54:53.404-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121727,121727,1768298094,2026-01-13T03:54:54.464-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121728,121728,1768298095,2026-01-13T03:54:55.524-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121729,121729,1768298096,2026-01-13T03:54:56.584-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121730,121730,1768298097,2026-01-13T03:54:57.644-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121731,121731,1768298098,2026-01-13T03:54:58.704-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121732,121732,1768298099,2026-01-13T03:54:59.764-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121733,121733,1768298100,2026-01-13T03:55:00.824-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121734,121734,1768298101,2026-01-13T03:55:01.884-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121735,121735,1768298102,2026-01-13T03:55:02.944-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121736,121736,1768298104,2026-01-13T03:55:04.004-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121737,121737,1768298105,2026-01-13T03:55:05.064-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121738,121738,1768298106,2026-01-13T03:55:06.124-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121739,121739,1768298107,2026-01-13T03:55:07.184-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121740,121740,1768298108,2026-01-13T03:55:08.244-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121741,121741,1768298109,2026-01-13T03:55:09.304-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121742,121742,1768298110,2026-01-13T03:55:10.364-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121743,121743,1768298111,2026-01-13T03:55:11.424-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121744,121744,1768298112,2026-01-13T03:55:12.484-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121745,121745,1768298113,2026-01-13T03:55:13.544-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121746,121746,1768298114,2026-01-13T03:55:14.604-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121747,121747,1768298115,2026-01-13T03:55:15.664-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121748,121748,1768298116,2026-01-13T03:55:16.724-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121749,121749,1768298117,2026-01-13T03:55:17.784-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121750,121750,1768298118,2026-01-13T03:55:18.844-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121751,121751,1768298119,2026-01-13T03:55:19.904-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121752,121752,1768298120,2026-01-13T03:55:20.964-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121753,121753,1768298122,2026-01-13T03:55:22.024-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121754,121754,1768298123,2026-01-13T03:55:23.084-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121755,121755,1768298124,2026-01-13T03:55:24.144-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121756,121756,1768298125,2026-01-13T03:55:25.204-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121757,121757,1768298126,2026-01-13T03:55:26.264-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121758,121758,1768298127,2026-01-13T03:55:27.324-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121759,121759,1768298128,2026-01-13T03:55:28.384-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121760,121760,1768298129,2026-01-13T03:55:29.444-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121761,121761,1768298130,2026-01-13T03:55:30.504-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121762,121762,1768298131,2026-01-13T03:55:31.564-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121763,121763,1768298132,2026-01-13T03:55:32.624-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121764,121764,1768298133,2026-01-13T03:55:33.684-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121765,121765,1768298134,2026-01-13T03:55:34.744-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121766,121766,1768298135,2026-01-13T03:55:35.804-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121767,121767,1768298136,2026-01-13T03:55:36.864-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121768,121768,1768298137,2026-01-13T03:55:37.924-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121769,121769,1768298138,2026-01-13T03:55:38.984-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121770,121770,1768298140,2026-01-13T03:55:40.044-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121771,121771,1768298141,2026-01-13T03:55:41.104-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121772,121772,1768298142,2026-01-13T03:55:42.164-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121773,121773,1768298143,2026-01-13T03:55:43.224-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121774,121774,1768298144,2026-01-13T03:55:44.284-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121775,121775,1768298145,2026-01-13T03:55:45.344-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121776,121776,1768298146,2026-01-13T03:55:46.404-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121777,121777,1768298147,2026-01-13T03:55:47.464-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121778,121778,1768298148,2026-01-13T03:55:48.524-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121779,121779,1768298149,2026-01-13T03:55:49.584-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121780,121780,1768298150,2026-01-13T03:55:50.644-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121781,121781,1768298151,2026-01-13T03:55:51.704-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121782,121782,1768298152,2026-01-13T03:55:52.764-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121783,121783,1768298153,2026-01-13T03:55:53.824-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121784,121784,1768298154,2026-01-13T03:55:54.884-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121785,121785,1768298155,2026-01-13T03:55:55.944-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121786,121786,1768298157,2026-01-13T03:55:57.004-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121787,121787,1768298158,2026-01-13T03:55:58.064-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121788,121788,1768298159,2026-01-13T03:55:59.124-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121789,121789,1768298160,2026-01-13T03:56:00.184-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121790,121790,1768298161,2026-01-13T03:56:01.244-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121791,121791,1768298162,2026-01-13T03:56:02.304-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121792,121792,1768298163,2026-01-13T03:56:03.364-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121793,121793,1768298164,2026-01-13T03:56:04.424-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121794,121794,1768298165,2026-01-13T03:56:05.484-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121795,121795,1768298166,2026-01-13T03:56:06.544-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121796,121796,1768298167,2026-01-13T03:56:07.604-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121797,121797,1768298168,2026-01-13T03:56:08.664-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121798,121798,1768298169,2026-01-13T03:56:09.724-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121799,121799,1768298170,2026-01-13T03:56:10.784-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121800,121800,1768298171,2026-01-13T03:56:11.844-06:00,108.274,21.242,21.242,0x0001,98:A3:16:12:57:B0
2,121801,121801,1768298172,2026-01-13T03:56:12.904-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121802,121802,1768298173,2026-01-13T03:56:13.964-06:00,108.300,21.309,21.309,0x0001,98:A3:16:12:57:B0
2,121803,121803,1768298175,2026-01-13T03:56:15.024-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121804,121804,1768298176,2026-01-13T03:56:16.084-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121805,121805,1768298177,2026-01-13T03:56:17.144-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
2,121806,121806,1768298178,2026-01-13T03:56:18.204-06:00,108.287,21.275,21.275,0x0001,98:A3:16:12:57:B0
